id,medicineId,pharmacyId,avgDailySales,avgWeeklySales,avgMonthlySales,medianDailySales,peakMonth,lowMonth,peakDayOfWeek,dataPoints,firstSaleDate,lastSaleDate,daysSinceLastSale,lastCalculated
pattern_med_35_pharm_5,med_35,pharm_5,5.12,204.77,898.72,5.0,12,5,0,6318,2022-01-01,2024-12-31,329,2025-11-26 13:04:26
pattern_med_36_pharm_1,med_36,pharm_1,5.41,229.47,1007.14,5.0,12,2,0,6705,2022-01-01,2024-12-31,329,2025-11-26 13:04:27
pattern_med_36_pharm_2,med_36,pharm_2,5.41,229.47,1007.14,5.0,12,2,0,6705,2022-01-01,2024-12-31,329,2025-11-26 13:04:27
pattern_med_36_pharm_3,med_36,pharm_3,5.41,229.47,1007.14,5.0,12,2,0,6705,2022-01-01,2024-12-31,329,2025-11-26 13:04:27
pattern_med_36_pharm_4,med_36,pharm_4,5.41,229.47,1007.14,5.0,12,2,0,6705,2022-01-01,2024-12-31,329,2025-11-26 13:04:27
pattern_med_36_pharm_5,med_36,pharm_5,5.41,229.47,1007.14,5.0,12,2,0,6705,2022-01-01,2024-12-31,329,2025-11-26 13:04:28
pattern_med_37_pharm_1,med_37,pharm_1,5.75,239.11,1049.44,5.0,9,1,0,6568,2022-01-01,2024-12-31,329,2025-11-26 13:04:28
pattern_med_37_pharm_2,med_37,pharm_2,5.75,239.11,1049.44,5.0,9,1,0,6568,2022-01-01,2024-12-31,329,2025-11-26 13:04:28
pattern_med_37_pharm_3,med_37,pharm_3,5.75,239.11,1049.44,5.0,9,1,0,6568,2022-01-01,2024-12-31,329,2025-11-26 13:04:28
pattern_med_37_pharm_4,med_37,pharm_4,5.75,239.11,1049.44,5.0,9,1,0,6568,2022-01-01,2024-12-31,329,2025-11-26 13:04:29
pattern_med_37_pharm_5,med_37,pharm_5,5.75,239.11,1049.44,5.0,9,1,0,6568,2022-01-01,2024-12-31,329,2025-11-26 13:04:29
pattern_med_38_pharm_1,med_38,pharm_1,5.14,218.15,957.42,4.0,12,7,4,6709,2022-01-01,2024-12-31,329,2025-11-26 13:04:29
pattern_med_38_pharm_2,med_38,pharm_2,5.14,218.15,957.42,4.0,12,7,4,6709,2022-01-01,2024-12-31,329,2025-11-26 13:04:29
pattern_med_38_pharm_3,med_38,pharm_3,5.14,218.15,957.42,4.0,12,7,4,6709,2022-01-01,2024-12-31,329,2025-11-26 13:04:30
pattern_med_38_pharm_4,med_38,pharm_4,5.14,218.15,957.42,4.0,12,7,4,6709,2022-01-01,2024-12-31,329,2025-11-26 13:04:30
pattern_med_38_pharm_5,med_38,pharm_5,5.14,218.15,957.42,4.0,12,7,4,6709,2022-01-01,2024-12-31,329,2025-11-26 13:04:30
pattern_med_39_pharm_1,med_39,pharm_1,6.05,264.53,1160.97,6.0,12,4,4,6907,2022-01-02,2024-12-31,330,2025-11-26 13:04:30
pattern_med_39_pharm_2,med_39,pharm_2,6.05,264.53,1160.97,6.0,12,4,4,6907,2022-01-02,2024-12-31,330,2025-11-26 13:04:31
pattern_med_39_pharm_3,med_39,pharm_3,6.05,264.53,1160.97,6.0,12,4,4,6907,2022-01-02,2024-12-31,330,2025-11-26 13:04:31
pattern_med_39_pharm_4,med_39,pharm_4,6.05,264.53,1160.97,6.0,12,4,4,6907,2022-01-02,2024-12-31,330,2025-11-26 13:04:31
pattern_med_39_pharm_5,med_39,pharm_5,6.05,264.53,1160.97,6.0,12,4,4,6907,2022-01-02,2024-12-31,330,2025-11-26 13:04:32
pattern_med_40_pharm_1,med_40,pharm_1,5.64,230.35,1011.0,5.0,12,8,0,6452,2022-01-01,2024-12-31,330,2025-11-26 13:04:32
pattern_med_40_pharm_2,med_40,pharm_2,5.64,230.35,1011.0,5.0,12,8,0,6452,2022-01-01,2024-12-31,330,2025-11-26 13:04:32
pattern_med_40_pharm_3,med_40,pharm_3,5.64,230.35,1011.0,5.0,12,8,0,6452,2022-01-01,2024-12-31,330,2025-11-26 13:04:33
pattern_med_40_pharm_4,med_40,pharm_4,5.64,230.35,1011.0,5.0,12,8,0,6452,2022-01-01,2024-12-31,330,2025-11-26 13:04:33
pattern_med_40_pharm_5,med_40,pharm_5,5.64,230.35,1011.0,5.0,12,8,0,6452,2022-01-01,2024-12-31,330,2025-11-26 13:04:34
pattern_med_41_pharm_1,med_41,pharm_1,5.58,234.09,1027.42,5.0,4,8,1,6631,2022-01-01,2024-12-30,330,2025-11-26 13:04:34
pattern_med_41_pharm_2,med_41,pharm_2,5.58,234.09,1027.42,5.0,4,8,1,6631,2022-01-01,2024-12-30,330,2025-11-26 13:04:34
pattern_med_41_pharm_3,med_41,pharm_3,5.58,234.09,1027.42,5.0,4,8,1,6631,2022-01-01,2024-12-30,330,2025-11-26 13:04:35
pattern_med_41_pharm_4,med_41,pharm_4,5.58,234.09,1027.42,5.0,4,8,1,6631,2022-01-01,2024-12-30,330,2025-11-26 13:04:35
pattern_med_41_pharm_5,med_41,pharm_5,5.58,234.09,1027.42,5.0,4,8,1,6631,2022-01-01,2024-12-30,330,2025-11-26 13:04:35
pattern_med_42_pharm_1,med_42,pharm_1,5.86,248.38,1090.11,5.0,11,10,0,6696,2022-01-02,2024-12-31,329,2025-11-26 13:04:36
pattern_med_42_pharm_2,med_42,pharm_2,5.86,248.38,1090.11,5.0,11,10,0,6696,2022-01-02,2024-12-31,329,2025-11-26 13:04:36
pattern_med_42_pharm_3,med_42,pharm_3,5.86,248.38,1090.11,5.0,11,10,0,6696,2022-01-02,2024-12-31,329,2025-11-26 13:04:36
pattern_med_42_pharm_4,med_42,pharm_4,5.86,248.38,1090.11,5.0,11,10,0,6696,2022-01-02,2024-12-31,329,2025-11-26 13:04:36
pattern_med_42_pharm_5,med_42,pharm_5,5.86,248.38,1090.11,5.0,11,10,0,6696,2022-01-02,2024-12-31,329,2025-11-26 13:04:37
pattern_med_43_pharm_1,med_43,pharm_1,5.34,221.0,969.94,5.0,11,1,0,6541,2022-01-01,2024-12-31,329,2025-11-26 13:04:37
pattern_med_43_pharm_2,med_43,pharm_2,5.34,221.0,969.94,5.0,11,1,0,6541,2022-01-01,2024-12-31,329,2025-11-26 13:04:37
pattern_med_43_pharm_3,med_43,pharm_3,5.34,221.0,969.94,5.0,11,1,0,6541,2022-01-01,2024-12-31,329,2025-11-26 13:04:37
pattern_med_43_pharm_4,med_43,pharm_4,5.34,221.0,969.94,5.0,11,1,0,6541,2022-01-01,2024-12-31,329,2025-11-26 13:04:38
pattern_med_43_pharm_5,med_43,pharm_5,5.34,221.0,969.94,5.0,11,1,0,6541,2022-01-01,2024-12-31,329,2025-11-26 13:04:38
pattern_med_44_pharm_1,med_44,pharm_1,4.97,205.16,900.42,4.0,10,4,0,6521,2022-01-01,2024-12-31,329,2025-11-26 13:04:38
pattern_med_44_pharm_2,med_44,pharm_2,4.97,205.16,900.42,4.0,10,4,0,6521,2022-01-01,2024-12-31,329,2025-11-26 13:04:38
pattern_med_44_pharm_3,med_44,pharm_3,4.97,205.16,900.42,4.0,10,4,0,6521,2022-01-01,2024-12-31,329,2025-11-26 13:04:39
pattern_med_44_pharm_4,med_44,pharm_4,4.97,205.16,900.42,4.0,10,4,0,6521,2022-01-01,2024-12-31,329,2025-11-26 13:04:39
pattern_med_44_pharm_5,med_44,pharm_5,4.97,205.16,900.42,4.0,10,4,0,6521,2022-01-01,2024-12-31,329,2025-11-26 13:04:39
pattern_med_45_pharm_1,med_45,pharm_1,5.5,233.76,1025.94,5.0,10,7,0,6715,2022-01-01,2024-12-31,329,2025-11-26 13:04:39
pattern_med_45_pharm_2,med_45,pharm_2,5.5,233.76,1025.94,5.0,10,7,0,6715,2022-01-01,2024-12-31,329,2025-11-26 13:04:40
pattern_med_45_pharm_3,med_45,pharm_3,5.5,233.76,1025.94,5.0,10,7,0,6715,2022-01-01,2024-12-31,329,2025-11-26 13:04:40
pattern_med_45_pharm_4,med_45,pharm_4,5.5,233.76,1025.94,5.0,10,7,0,6715,2022-01-01,2024-12-31,329,2025-11-26 13:04:40
pattern_med_45_pharm_5,med_45,pharm_5,5.5,233.76,1025.94,5.0,10,7,0,6715,2022-01-01,2024-12-31,329,2025-11-26 13:04:40
pattern_med_46_pharm_1,med_46,pharm_1,5.53,228.51,1002.92,5.0,12,7,4,6531,2022-01-01,2024-12-31,329,2025-11-26 13:04:41
pattern_med_46_pharm_2,med_46,pharm_2,5.53,228.51,1002.92,5.0,12,7,4,6531,2022-01-01,2024-12-31,329,2025-11-26 13:04:41
pattern_med_46_pharm_3,med_46,pharm_3,5.53,228.51,1002.92,5.0,12,7,4,6531,2022-01-01,2024-12-31,329,2025-11-26 13:04:41
pattern_med_46_pharm_4,med_46,pharm_4,5.53,228.51,1002.92,5.0,12,7,4,6531,2022-01-01,2024-12-31,329,2025-11-26 13:04:41
pattern_med_46_pharm_5,med_46,pharm_5,5.53,228.51,1002.92,5.0,12,7,4,6531,2022-01-01,2024-12-31,329,2025-11-26 13:04:42
pattern_med_47_pharm_1,med_47,pharm_1,6.2,260.89,1145.0,5.5,12,6,0,6652,2022-01-01,2024-12-31,329,2025-11-26 13:04:42
pattern_med_47_pharm_2,med_47,pharm_2,6.2,260.89,1145.0,5.5,12,6,0,6652,2022-01-01,2024-12-31,329,2025-11-26 13:04:42
pattern_med_47_pharm_3,med_47,pharm_3,6.2,260.89,1145.0,5.5,12,6,0,6652,2022-01-01,2024-12-31,329,2025-11-26 13:04:42
pattern_med_47_pharm_4,med_47,pharm_4,6.2,260.89,1145.0,5.5,12,6,0,6652,2022-01-01,2024-12-31,329,2025-11-26 13:04:43
pattern_med_47_pharm_5,med_47,pharm_5,6.2,260.89,1145.0,5.5,12,6,0,6652,2022-01-01,2024-12-31,329,2025-11-26 13:04:43
pattern_med_48_pharm_1,med_48,pharm_1,6.05,244.2,1071.78,5.0,10,5,0,6382,2022-01-01,2024-12-31,329,2025-11-26 13:04:43
pattern_med_48_pharm_2,med_48,pharm_2,6.05,244.2,1071.78,5.0,10,5,0,6382,2022-01-01,2024-12-31,329,2025-11-26 13:04:43
pattern_med_48_pharm_3,med_48,pharm_3,6.05,244.2,1071.78,5.0,10,5,0,6382,2022-01-01,2024-12-31,329,2025-11-26 13:04:44
pattern_med_48_pharm_4,med_48,pharm_4,6.05,244.2,1071.78,5.0,10,5,0,6382,2022-01-01,2024-12-31,329,2025-11-26 13:04:44
pattern_med_48_pharm_5,med_48,pharm_5,6.05,244.2,1071.78,5.0,10,5,0,6382,2022-01-01,2024-12-31,329,2025-11-26 13:04:44
pattern_med_49_pharm_1,med_49,pharm_1,5.95,252.32,1107.42,5.0,11,6,4,6699,2022-01-01,2024-12-31,329,2025-11-26 13:04:44
pattern_med_49_pharm_2,med_49,pharm_2,5.95,252.32,1107.42,5.0,11,6,4,6699,2022-01-01,2024-12-31,329,2025-11-26 13:04:45
pattern_med_49_pharm_3,med_49,pharm_3,5.95,252.32,1107.42,5.0,11,6,4,6699,2022-01-01,2024-12-31,329,2025-11-26 13:04:45
pattern_med_49_pharm_4,med_49,pharm_4,5.95,252.32,1107.42,5.0,11,6,4,6699,2022-01-01,2024-12-31,329,2025-11-26 13:04:45
pattern_med_49_pharm_5,med_49,pharm_5,5.95,252.32,1107.42,5.0,11,6,4,6699,2022-01-01,2024-12-31,329,2025-11-26 13:04:46
pattern_med_50_pharm_1,med_50,pharm_1,5.55,234.03,1027.14,5.0,12,2,0,6666,2022-01-01,2024-12-31,329,2025-11-26 13:04:46
pattern_med_50_pharm_2,med_50,pharm_2,5.55,234.03,1027.14,5.0,12,2,0,6666,2022-01-01,2024-12-31,329,2025-11-26 13:04:46
pattern_med_50_pharm_3,med_50,pharm_3,5.55,234.03,1027.14,5.0,12,2,0,6666,2022-01-01,2024-12-31,329,2025-11-26 13:04:47
pattern_med_50_pharm_4,med_50,pharm_4,5.55,234.03,1027.14,5.0,12,2,0,6666,2022-01-01,2024-12-31,329,2025-11-26 13:04:47
pattern_med_50_pharm_5,med_50,pharm_5,5.55,234.03,1027.14,5.0,12,2,0,6666,2022-01-01,2024-12-31,329,2025-11-26 13:04:48
pattern_med_51_pharm_1,med_51,pharm_1,5.44,222.8,977.83,5.0,12,3,0,6466,2022-01-01,2024-12-31,329,2025-11-26 13:04:48
pattern_med_51_pharm_2,med_51,pharm_2,5.44,222.8,977.83,5.0,12,3,0,6466,2022-01-01,2024-12-31,329,2025-11-26 13:04:48
pattern_med_51_pharm_3,med_51,pharm_3,5.44,222.8,977.83,5.0,12,3,0,6466,2022-01-01,2024-12-31,329,2025-11-26 13:04:49
pattern_med_51_pharm_4,med_51,pharm_4,5.44,222.8,977.83,5.0,12,3,0,6466,2022-01-01,2024-12-31,329,2025-11-26 13:04:49
pattern_med_51_pharm_5,med_51,pharm_5,5.44,222.8,977.83,5.0,12,3,0,6466,2022-01-01,2024-12-31,329,2025-11-26 13:04:49
pattern_med_52_pharm_1,med_52,pharm_1,5.86,248.79,1091.92,5.0,10,4,0,6703,2022-01-01,2024-12-31,329,2025-11-26 13:04:50
pattern_med_52_pharm_2,med_52,pharm_2,5.86,248.79,1091.92,5.0,10,4,0,6703,2022-01-01,2024-12-31,329,2025-11-26 13:04:50
pattern_med_52_pharm_3,med_52,pharm_3,5.86,248.79,1091.92,5.0,10,4,0,6703,2022-01-01,2024-12-31,329,2025-11-26 13:04:50
pattern_med_52_pharm_4,med_52,pharm_4,5.86,248.79,1091.92,5.0,10,4,0,6703,2022-01-01,2024-12-31,329,2025-11-26 13:04:50
pattern_med_52_pharm_5,med_52,pharm_5,5.86,248.79,1091.92,5.0,10,4,0,6703,2022-01-01,2024-12-31,329,2025-11-26 13:04:51
pattern_med_53_pharm_1,med_53,pharm_1,6.15,252.78,1109.42,5.0,11,12,0,6499,2022-01-01,2024-12-31,329,2025-11-26 13:04:51
pattern_med_53_pharm_2,med_53,pharm_2,6.15,252.78,1109.42,5.0,11,12,0,6499,2022-01-01,2024-12-31,329,2025-11-26 13:04:51
pattern_med_53_pharm_3,med_53,pharm_3,6.15,252.78,1109.42,5.0,11,12,0,6499,2022-01-01,2024-12-31,329,2025-11-26 13:04:52
pattern_med_53_pharm_4,med_53,pharm_4,6.15,252.78,1109.42,5.0,11,12,0,6499,2022-01-01,2024-12-31,329,2025-11-26 13:04:52
pattern_med_53_pharm_5,med_53,pharm_5,6.15,252.78,1109.42,5.0,11,12,0,6499,2022-01-01,2024-12-31,329,2025-11-26 13:04:52
pattern_med_54_pharm_1,med_54,pharm_1,5.98,246.05,1079.89,5.0,11,4,0,6500,2022-01-01,2024-12-31,329,2025-11-26 13:04:52
pattern_med_54_pharm_2,med_54,pharm_2,5.98,246.05,1079.89,5.0,11,4,0,6500,2022-01-01,2024-12-31,329,2025-11-26 13:04:53
pattern_med_54_pharm_3,med_54,pharm_3,5.98,246.05,1079.89,5.0,11,4,0,6500,2022-01-01,2024-12-31,329,2025-11-26 13:04:53
pattern_med_54_pharm_4,med_54,pharm_4,5.98,246.05,1079.89,5.0,11,4,0,6500,2022-01-01,2024-12-31,329,2025-11-26 13:04:53
pattern_med_54_pharm_5,med_54,pharm_5,5.98,246.05,1079.89,5.0,11,4,0,6500,2022-01-01,2024-12-31,329,2025-11-26 13:04:53
pattern_med_55_pharm_1,med_55,pharm_1,5.27,222.17,975.08,5.0,12,2,0,6661,2022-01-01,2024-12-31,329,2025-11-26 13:04:54
pattern_med_55_pharm_2,med_55,pharm_2,5.27,222.17,975.08,5.0,12,2,0,6661,2022-01-01,2024-12-31,329,2025-11-26 13:04:54
pattern_med_55_pharm_3,med_55,pharm_3,5.27,222.17,975.08,5.0,12,2,0,6661,2022-01-01,2024-12-31,329,2025-11-26 13:04:54
pattern_med_55_pharm_4,med_55,pharm_4,5.27,222.17,975.08,5.0,12,2,0,6661,2022-01-01,2024-12-31,329,2025-11-26 13:04:54
pattern_med_55_pharm_5,med_55,pharm_5,5.27,222.17,975.08,5.0,12,2,0,6661,2022-01-01,2024-12-31,329,2025-11-26 13:04:55
pattern_med_56_pharm_1,med_56,pharm_1,4.8,193.23,848.08,4.0,11,10,4,6364,2022-01-01,2024-12-31,329,2025-11-26 13:04:55
pattern_med_56_pharm_2,med_56,pharm_2,4.8,193.23,848.08,4.0,11,10,4,6364,2022-01-01,2024-12-31,329,2025-11-26 13:04:55
pattern_med_56_pharm_3,med_56,pharm_3,4.8,193.23,848.08,4.0,11,10,4,6364,2022-01-01,2024-12-31,329,2025-11-26 13:04:55
pattern_med_56_pharm_4,med_56,pharm_4,4.8,193.23,848.08,4.0,11,10,4,6364,2022-01-01,2024-12-31,329,2025-11-26 13:04:56
pattern_med_56_pharm_5,med_56,pharm_5,4.8,193.23,848.08,4.0,11,10,4,6364,2022-01-01,2024-12-31,329,2025-11-26 13:04:56
pattern_med_57_pharm_1,med_57,pharm_1,6.15,251.29,1102.89,5.0,11,6,0,6453,2022-01-01,2024-12-31,329,2025-11-26 13:04:56
pattern_med_57_pharm_2,med_57,pharm_2,6.15,251.29,1102.89,5.0,11,6,0,6453,2022-01-01,2024-12-31,329,2025-11-26 13:04:56
pattern_med_57_pharm_3,med_57,pharm_3,6.15,251.29,1102.89,5.0,11,6,0,6453,2022-01-01,2024-12-31,329,2025-11-26 13:04:57
pattern_med_57_pharm_4,med_57,pharm_4,6.15,251.29,1102.89,5.0,11,6,0,6453,2022-01-01,2024-12-31,329,2025-11-26 13:04:57
pattern_med_57_pharm_5,med_57,pharm_5,6.15,251.29,1102.89,5.0,11,6,0,6453,2022-01-01,2024-12-31,329,2025-11-26 13:04:57
pattern_med_58_pharm_1,med_58,pharm_1,4.41,191.11,838.78,4.0,12,10,0,6847,2022-01-01,2024-12-31,329,2025-11-26 13:04:57
pattern_med_58_pharm_2,med_58,pharm_2,4.41,191.11,838.78,4.0,12,10,0,6847,2022-01-01,2024-12-31,329,2025-11-26 13:04:58
pattern_med_58_pharm_3,med_58,pharm_3,4.41,191.11,838.78,4.0,12,10,0,6847,2022-01-01,2024-12-31,329,2025-11-26 13:04:58
pattern_med_58_pharm_4,med_58,pharm_4,4.41,191.11,838.78,4.0,12,10,0,6847,2022-01-01,2024-12-31,329,2025-11-26 13:04:58
pattern_med_58_pharm_5,med_58,pharm_5,4.41,191.11,838.78,4.0,12,10,0,6847,2022-01-01,2024-12-31,329,2025-11-26 13:04:58
pattern_med_59_pharm_1,med_59,pharm_1,5.4,230.87,1013.28,5.0,5,9,0,6758,2022-01-02,2024-12-31,329,2025-11-26 13:04:59
pattern_med_59_pharm_2,med_59,pharm_2,5.4,230.87,1013.28,5.0,5,9,0,6758,2022-01-02,2024-12-31,329,2025-11-26 13:04:59
pattern_med_59_pharm_3,med_59,pharm_3,5.4,230.87,1013.28,5.0,5,9,0,6758,2022-01-02,2024-12-31,329,2025-11-26 13:04:59
pattern_med_59_pharm_4,med_59,pharm_4,5.4,230.87,1013.28,5.0,5,9,0,6758,2022-01-02,2024-12-31,329,2025-11-26 13:04:59
pattern_med_59_pharm_5,med_59,pharm_5,5.4,230.87,1013.28,5.0,5,9,0,6758,2022-01-02,2024-12-31,329,2025-11-26 13:05:00
pattern_med_60_pharm_1,med_60,pharm_1,5.54,223.86,982.5,5.0,11,1,0,6381,2022-01-02,2024-12-31,329,2025-11-26 13:05:00
pattern_med_60_pharm_2,med_60,pharm_2,5.54,223.86,982.5,5.0,11,1,0,6381,2022-01-02,2024-12-31,329,2025-11-26 13:05:01
pattern_med_60_pharm_3,med_60,pharm_3,5.54,223.86,982.5,5.0,11,1,0,6381,2022-01-02,2024-12-31,329,2025-11-26 13:05:01
pattern_med_60_pharm_4,med_60,pharm_4,5.54,223.86,982.5,5.0,11,1,0,6381,2022-01-02,2024-12-31,329,2025-11-26 13:05:01
pattern_med_60_pharm_5,med_60,pharm_5,5.54,223.86,982.5,5.0,11,1,0,6381,2022-01-02,2024-12-31,329,2025-11-26 13:05:02
pattern_med_61_pharm_1,med_61,pharm_1,4.8,195.26,856.97,4.0,10,2,4,6429,2022-01-02,2024-12-31,329,2025-11-26 13:05:02
pattern_med_61_pharm_2,med_61,pharm_2,4.8,195.26,856.97,4.0,10,2,4,6429,2022-01-02,2024-12-31,329,2025-11-26 13:05:02
pattern_med_61_pharm_3,med_61,pharm_3,4.8,195.26,856.97,4.0,10,2,4,6429,2022-01-02,2024-12-31,329,2025-11-26 13:05:03
pattern_med_61_pharm_4,med_61,pharm_4,4.8,195.26,856.97,4.0,10,2,4,6429,2022-01-02,2024-12-31,329,2025-11-26 13:05:03
pattern_med_61_pharm_5,med_61,pharm_5,4.8,195.26,856.97,4.0,10,2,4,6429,2022-01-02,2024-12-31,329,2025-11-26 13:05:04
pattern_med_62_pharm_1,med_62,pharm_1,5.03,212.39,932.17,4.0,12,1,0,6667,2022-01-01,2024-12-31,329,2025-11-26 13:05:04
pattern_med_62_pharm_2,med_62,pharm_2,5.03,212.39,932.17,4.0,12,1,0,6667,2022-01-01,2024-12-31,329,2025-11-26 13:05:04
pattern_med_62_pharm_3,med_62,pharm_3,5.03,212.39,932.17,4.0,12,1,0,6667,2022-01-01,2024-12-31,329,2025-11-26 13:05:05
pattern_med_62_pharm_4,med_62,pharm_4,5.03,212.39,932.17,4.0,12,1,0,6667,2022-01-01,2024-12-31,329,2025-11-26 13:05:05
pattern_med_62_pharm_5,med_62,pharm_5,5.03,212.39,932.17,4.0,12,1,0,6667,2022-01-01,2024-12-31,329,2025-11-26 13:05:05
pattern_med_63_pharm_1,med_63,pharm_1,5.29,222.0,974.33,5.0,12,7,0,6632,2022-01-01,2024-12-31,329,2025-11-26 13:05:05
pattern_med_63_pharm_2,med_63,pharm_2,5.29,222.0,974.33,5.0,12,7,0,6632,2022-01-01,2024-12-31,329,2025-11-26 13:05:06
pattern_med_63_pharm_3,med_63,pharm_3,5.29,222.0,974.33,5.0,12,7,0,6632,2022-01-01,2024-12-31,329,2025-11-26 13:05:06
pattern_med_63_pharm_4,med_63,pharm_4,5.29,222.0,974.33,5.0,12,7,0,6632,2022-01-01,2024-12-31,329,2025-11-26 13:05:06
pattern_med_63_pharm_5,med_63,pharm_5,5.29,222.0,974.33,5.0,12,7,0,6632,2022-01-01,2024-12-31,329,2025-11-26 13:05:06
pattern_med_64_pharm_1,med_64,pharm_1,5.68,243.38,1068.17,5.0,12,1,0,6771,2022-01-01,2024-12-31,329,2025-11-26 13:05:07
pattern_med_64_pharm_2,med_64,pharm_2,5.68,243.38,1068.17,5.0,12,1,0,6771,2022-01-01,2024-12-31,329,2025-11-26 13:05:07
pattern_med_64_pharm_3,med_64,pharm_3,5.68,243.38,1068.17,5.0,12,1,0,6771,2022-01-01,2024-12-31,329,2025-11-26 13:05:07
pattern_med_64_pharm_4,med_64,pharm_4,5.68,243.38,1068.17,5.0,12,1,0,6771,2022-01-01,2024-12-31,329,2025-11-26 13:05:07
pattern_med_64_pharm_5,med_64,pharm_5,5.68,243.38,1068.17,5.0,12,1,0,6771,2022-01-01,2024-12-31,329,2025-11-26 13:05:08
pattern_med_65_pharm_1,med_65,pharm_1,5.59,235.66,1034.31,5.0,5,8,0,6658,2022-01-01,2024-12-31,329,2025-11-26 13:05:08
pattern_med_65_pharm_2,med_65,pharm_2,5.59,235.66,1034.31,5.0,5,8,0,6658,2022-01-01,2024-12-31,329,2025-11-26 13:05:08
pattern_med_65_pharm_3,med_65,pharm_3,5.59,235.66,1034.31,5.0,5,8,0,6658,2022-01-01,2024-12-31,329,2025-11-26 13:05:08
pattern_med_65_pharm_4,med_65,pharm_4,5.59,235.66,1034.31,5.0,5,8,0,6658,2022-01-01,2024-12-31,329,2025-11-26 13:05:09
pattern_med_65_pharm_5,med_65,pharm_5,5.59,235.66,1034.31,5.0,5,8,0,6658,2022-01-01,2024-12-31,329,2025-11-26 13:05:09
pattern_med_66_pharm_1,med_66,pharm_1,6.42,275.02,1207.03,6.0,5,7,0,6765,2022-01-01,2024-12-31,330,2025-11-26 13:05:09
pattern_med_66_pharm_2,med_66,pharm_2,6.42,275.02,1207.03,6.0,5,7,0,6765,2022-01-01,2024-12-31,330,2025-11-26 13:05:09
pattern_med_66_pharm_3,med_66,pharm_3,6.42,275.02,1207.03,6.0,5,7,0,6765,2022-01-01,2024-12-31,330,2025-11-26 13:05:10
pattern_med_66_pharm_4,med_66,pharm_4,6.42,275.02,1207.03,6.0,5,7,0,6765,2022-01-01,2024-12-31,330,2025-11-26 13:05:10
pattern_med_66_pharm_5,med_66,pharm_5,6.42,275.02,1207.03,6.0,5,7,0,6765,2022-01-01,2024-12-31,330,2025-11-26 13:05:10
pattern_med_67_pharm_1,med_67,pharm_1,5.74,242.28,1063.36,5.0,12,5,0,6670,2022-01-01,2024-12-31,329,2025-11-26 13:05:10
pattern_med_67_pharm_2,med_67,pharm_2,5.74,242.28,1063.36,5.0,12,5,0,6670,2022-01-01,2024-12-31,329,2025-11-26 13:05:11
pattern_med_67_pharm_3,med_67,pharm_3,5.74,242.28,1063.36,5.0,12,5,0,6670,2022-01-01,2024-12-31,329,2025-11-26 13:05:11
pattern_med_67_pharm_4,med_67,pharm_4,5.74,242.28,1063.36,5.0,12,5,0,6670,2022-01-01,2024-12-31,329,2025-11-26 13:05:11
pattern_med_67_pharm_5,med_67,pharm_5,5.74,242.28,1063.36,5.0,12,5,0,6670,2022-01-01,2024-12-31,329,2025-11-26 13:05:11
pattern_med_68_pharm_1,med_68,pharm_1,5.78,241.35,1059.28,5.0,12,6,0,6594,2022-01-01,2024-12-31,329,2025-11-26 13:05:12
pattern_med_68_pharm_2,med_68,pharm_2,5.78,241.35,1059.28,5.0,12,6,0,6594,2022-01-01,2024-12-31,329,2025-11-26 13:05:12
pattern_med_68_pharm_3,med_68,pharm_3,5.78,241.35,1059.28,5.0,12,6,0,6594,2022-01-01,2024-12-31,329,2025-11-26 13:05:12
pattern_med_68_pharm_4,med_68,pharm_4,5.78,241.35,1059.28,5.0,12,6,0,6594,2022-01-01,2024-12-31,329,2025-11-26 13:05:12
pattern_med_68_pharm_5,med_68,pharm_5,5.78,241.35,1059.28,5.0,12,6,0,6594,2022-01-01,2024-12-31,329,2025-11-26 13:05:13
pattern_med_69_pharm_1,med_69,pharm_1,5.64,228.12,1001.19,5.0,2,4,1,6391,2022-01-01,2024-12-31,329,2025-11-26 13:05:13
pattern_med_69_pharm_2,med_69,pharm_2,5.64,228.12,1001.19,5.0,2,4,1,6391,2022-01-01,2024-12-31,329,2025-11-26 13:05:13
pattern_med_69_pharm_3,med_69,pharm_3,5.64,228.12,1001.19,5.0,2,4,1,6391,2022-01-01,2024-12-31,329,2025-11-26 13:05:13
pattern_med_69_pharm_4,med_69,pharm_4,5.64,228.12,1001.19,5.0,2,4,1,6391,2022-01-01,2024-12-31,329,2025-11-26 13:05:14
pattern_med_69_pharm_5,med_69,pharm_5,5.64,228.12,1001.19,5.0,2,4,1,6391,2022-01-01,2024-12-31,329,2025-11-26 13:05:14
pattern_med_70_pharm_1,med_70,pharm_1,2.94,21.64,94.97,2.0,6,8,4,1163,2022-01-01,2024-12-30,330,2025-11-26 13:05:14
pattern_med_70_pharm_2,med_70,pharm_2,2.94,21.64,94.97,2.0,6,8,4,1163,2022-01-01,2024-12-30,330,2025-11-26 13:05:15
pattern_med_70_pharm_3,med_70,pharm_3,2.94,21.64,94.97,2.0,6,8,4,1163,2022-01-01,2024-12-30,330,2025-11-26 13:05:15
pattern_med_70_pharm_4,med_70,pharm_4,2.94,21.64,94.97,2.0,6,8,4,1163,2022-01-01,2024-12-30,330,2025-11-26 13:05:15
pattern_med_70_pharm_5,med_70,pharm_5,2.94,21.64,94.97,2.0,6,8,4,1163,2022-01-01,2024-12-30,330,2025-11-26 13:05:16
